TrialType,Top,Left,Right,EmptyFrame,SelectedFrame,Correct,Emotion,Gender,TrialLength,FixationLength,n,GCFaceStartTime_mean,GCFaceStartTime_raw,GCFaceStartTime_std,GCPostFaceFixationEndTime_mean,GCPostFaceFixationEndTime_raw,GCPostFaceFixationEndTime_std,GCPostFaceFixationStartTime_mean,GCPostFaceFixationStartTime_raw,GCPostFaceFixationStartTime_std,key_resp_trial.corr_mean,key_resp_trial.corr_raw,key_resp_trial.corr_std,key_resp_trial.keys_raw,key_resp_trial.rt_mean,key_resp_trial.rt_raw,key_resp_trial.rt_std,order
MatchFaces,stimuli/MatchFaces.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,1.0,15.312910079956055,15.312910079956055,0.0,19.047029495239258,19.047029495239258,0.0,18.074838638305664,18.074838638305664,0.0,0.0,0.0,0.0,,,,,0.0
Anger,stimuli/01F_AN_O.bmp,stimuli/19F_AN_O.BMP,stimuli/01F_AN_O.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Female,3,1,1.0,19.325191497802734,19.325191497802734,0.0,23.063995361328125,23.063995361328125,0.0,22.086610794067383,22.086610794067383,0.0,1.0,1.0,0.0,'2',0.7482051849365234,0.7482051849365234,0.0,1.0
Anger,stimuli/02f_an_o.bmp,stimuli/18F_AN_O.BMP,stimuli/02f_an_o.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Female,3,1,1.0,23.094247817993164,23.094247817993164,0.0,27.08137321472168,27.08137321472168,0.0,26.10903549194336,26.10903549194336,0.0,1.0,1.0,0.0,'2',0.7275061011314392,0.7275061011314392,0.0,2.0
Anger,stimuli/20M_AN_O.BMP,stimuli/34M_AN_O.BMP,stimuli/20M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Male,3,1,1.0,27.1154842376709,27.1154842376709,0.0,31.092212677001953,31.092212677001953,0.0,30.108083724975586,30.108083724975586,0.0,1.0,1.0,0.0,'2',0.7563557028770447,0.7563557028770447,0.0,3.0
Anger,stimuli/03F_AN_O.bmp,stimuli/03F_AN_O.bmp,stimuli/17F_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Female,3,1,1.0,31.12347412109375,31.12347412109375,0.0,35.103599548339844,35.103599548339844,0.0,34.14292526245117,34.14292526245117,0.0,1.0,1.0,0.0,'1',0.7690927982330322,0.7690927982330322,0.0,4.0
Anger,stimuli/21M_AN_O.BMP,stimuli/21M_AN_O.BMP,stimuli/33M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Male,3,1,1.0,35.14234161376953,35.14234161376953,0.0,39.12044906616211,39.12044906616211,0.0,38.13227844238281,38.13227844238281,0.0,1.0,1.0,0.0,'1',0.899327278137207,0.899327278137207,0.0,5.0
Anger,stimuli/22M_AN_O.BMP,stimuli/32M_AN_O.BMP,stimuli/22M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Male,3,1,1.0,39.144317626953125,39.144317626953125,0.0,43.15388107299805,43.15388107299805,0.0,42.14759063720703,42.14759063720703,0.0,1.0,1.0,0.0,'2',0.7110251784324646,0.7110251784324646,0.0,6.0
Anger,stimuli/23M_AN_O.BMP,stimuli/23M_AN_O.BMP,stimuli/31M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Male,3,1,1.0,43.189449310302734,43.189449310302734,0.0,47.175479888916016,47.175479888916016,0.0,46.187557220458984,46.187557220458984,0.0,1.0,1.0,0.0,'1',0.7649332880973816,0.7649332880973816,0.0,7.0
Anger,stimuli/05F_AN_O.bmp,stimuli/05F_AN_O.bmp,stimuli/16F_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Female,3,1,1.0,47.20207214355469,47.20207214355469,0.0,51.187015533447266,51.187015533447266,0.0,50.2055549621582,50.2055549621582,0.0,1.0,1.0,0.0,'1',0.9078289866447449,0.9078289866447449,0.0,8.0
Anger,stimuli/06F_AN_O.bmp,stimuli/15F_AN_O.BMP,stimuli/06F_AN_O.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Anger,Female,3,1,1.0,51.21220779418945,51.21220779418945,0.0,55.2014045715332,55.2014045715332,0.0,54.21699523925781,54.21699523925781,0.0,1.0,1.0,0.0,'2',0.75174480676651,0.75174480676651,0.0,9.0
Anger,stimuli/24M_AN_O.BMP,stimuli/24M_AN_O.BMP,stimuli/30M_AN_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Anger,Male,3,1,1.0,55.22832489013672,55.22832489013672,0.0,59.217445373535156,59.217445373535156,0.0,58.2344856262207,58.2344856262207,0.0,1.0,1.0,0.0,'1',0.8999543190002441,0.8999543190002441,0.0,10.0
MatchShape,stimuli/MatchShapes.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,1.0,59.237754821777344,59.237754821777344,0.0,63.22583770751953,63.22583770751953,0.0,62.22774887084961,62.22774887084961,0.0,0.0,0.0,0.0,,,,,11.0
Shape,stimuli/horizontal.bmp,stimuli/horizontal.bmp,stimuli/circle.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Shape,None,3,1,1.0,63.25883865356445,63.25883865356445,0.0,67.24076080322266,67.24076080322266,0.0,66.25743103027344,66.25743103027344,0.0,1.0,1.0,0.0,'1',0.6901339888572693,0.6901339888572693,0.0,12.0
Shape,stimuli/vertical.bmp,stimuli/horizontal.bmp,stimuli/vertical.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Shape,None,3,1,1.0,67.26730346679688,67.26730346679688,0.0,71.266845703125,71.266845703125,0.0,70.26936340332031,70.26936340332031,0.0,1.0,1.0,0.0,'2',0.6878305077552795,0.6878305077552795,0.0,13.0
Shape,stimuli/horizontal.bmp,stimuli/horizontal.bmp,stimuli/vertical.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Shape,None,3,1,1.0,71.28651428222656,71.28651428222656,0.0,75.28657531738281,75.28657531738281,0.0,74.31529235839844,74.31529235839844,0.0,1.0,1.0,0.0,'1',0.6656926274299622,0.6656926274299622,0.0,14.0
Shape,stimuli/horizontal.bmp,stimuli/circle.bmp,stimuli/horizontal.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Shape,None,3,1,1.0,75.3105239868164,75.3105239868164,0.0,79.30924987792969,79.30924987792969,0.0,78.31330871582031,78.31330871582031,0.0,1.0,1.0,0.0,'2',0.640325129032135,0.640325129032135,0.0,15.0
Shape,stimuli/circle.bmp,stimuli/circle.bmp,stimuli/vertical.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Shape,None,3,1,1.0,79.33303833007812,79.33303833007812,0.0,83.32701873779297,83.32701873779297,0.0,82.33483123779297,82.33483123779297,0.0,0.0,0.0,0.0,'2',0.6352338790893555,0.6352338790893555,0.0,16.0
Shape,stimuli/circle.bmp,stimuli/circle.bmp,stimuli/horizontal.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Shape,None,3,1,1.0,83.34567260742188,83.34567260742188,0.0,87.33999633789062,87.33999633789062,0.0,86.35111236572266,86.35111236572266,0.0,1.0,1.0,0.0,'1',0.6562650799751282,0.6562650799751282,0.0,17.0
Shape,stimuli/vertical.bmp,stimuli/circle.bmp,stimuli/vertical.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Shape,None,3,1,1.0,87.36135864257812,87.36135864257812,0.0,91.35746765136719,91.35746765136719,0.0,90.36598205566406,90.36598205566406,0.0,1.0,1.0,0.0,'2',0.707243800163269,0.707243800163269,0.0,18.0
Shape,stimuli/circle.bmp,stimuli/vertical.bmp,stimuli/circle.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Shape,None,3,1,1.0,91.3774642944336,91.3774642944336,0.0,95.37824249267578,95.37824249267578,0.0,94.38088989257812,94.38088989257812,0.0,1.0,1.0,0.0,'2',0.9520173072814941,0.9520173072814941,0.0,19.0
Shape,stimuli/vertical.bmp,stimuli/horizontal.bmp,stimuli/vertical.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Shape,None,3,1,1.0,95.4040298461914,95.4040298461914,0.0,99.39336395263672,99.39336395263672,0.0,98.40690612792969,98.40690612792969,0.0,1.0,1.0,0.0,'2',0.9014301896095276,0.9014301896095276,0.0,20.0
Shape,stimuli/vertical.bmp,stimuli/vertical.bmp,stimuli/circle.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Shape,None,3,1,1.0,99.42499542236328,99.42499542236328,0.0,103.40711212158203,103.40711212158203,0.0,102.42023468017578,102.42023468017578,0.0,1.0,1.0,0.0,'1',0.7692974805831909,0.7692974805831909,0.0,21.0
MatchFaces,stimuli/MatchFaces.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,1.0,103.59275817871094,103.59275817871094,0.0,107.4120101928711,107.4120101928711,0.0,106.43893432617188,106.43893432617188,0.0,0.0,0.0,0.0,,,,,22.0
Neutral,stimuli/20M_NE_C.BMP,stimuli/21M_NE_C.BMP,stimuli/20M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Male,3,1,1.0,107.48319244384766,107.48319244384766,0.0,111.42916107177734,111.42916107177734,0.0,110.4373550415039,110.4373550415039,0.0,1.0,1.0,0.0,'2',0.8136672973632812,0.8136672973632812,0.0,23.0
Neutral,stimuli/01F_NE_C.bmp,stimuli/01F_NE_C.bmp,stimuli/02F_NE_C.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Female,3,1,1.0,111.45240020751953,111.45240020751953,0.0,115.45374298095703,115.45374298095703,0.0,114.46723937988281,114.46723937988281,0.0,1.0,1.0,0.0,'1',0.8858975172042847,0.8858975172042847,0.0,24.0
Neutral,stimuli/22M_NE_C.BMP,stimuli/23M_NE_C.BMP,stimuli/22M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Male,3,1,1.0,115.47817993164062,115.47817993164062,0.0,119.46661376953125,119.46661376953125,0.0,118.48335266113281,118.48335266113281,0.0,1.0,1.0,0.0,'2',0.9219961762428284,0.9219961762428284,0.0,25.0
Neutral,stimuli/24M_NE_C.BMP,stimuli/24M_NE_C.BMP,stimuli/25M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Male,3,1,1.0,119.48680877685547,119.48680877685547,0.0,123.47838592529297,123.47838592529297,0.0,122.49982452392578,122.49982452392578,0.0,1.0,1.0,0.0,'1',1.3492200374603271,1.3492200374603271,0.0,26.0
Neutral,stimuli/03F_NE_C.bmp,stimuli/05F_NE_C.bmp,stimuli/03F_NE_C.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Female,3,1,1.0,123.50418090820312,123.50418090820312,0.0,127.4894790649414,127.4894790649414,0.0,126.50202941894531,126.50202941894531,0.0,1.0,1.0,0.0,'2',1.2890790700912476,1.2890790700912476,0.0,27.0
Neutral,stimuli/26M_NE_C.BMP,stimuli/26M_NE_C.BMP,stimuli/27M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Male,3,1,1.0,127.51595306396484,127.51595306396484,0.0,131.50355529785156,131.50355529785156,0.0,130.51788330078125,130.51788330078125,0.0,1.0,1.0,0.0,'1',0.7015534043312073,0.7015534043312073,0.0,28.0
Neutral,stimuli/06F_NE_C.bmp,stimuli/07F_NE_C.BMP,stimuli/06F_NE_C.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Female,3,1,1.0,131.53463745117188,131.53463745117188,0.0,135.527099609375,135.527099609375,0.0,134.5263671875,134.5263671875,0.0,1.0,1.0,0.0,'2',0.8763625025749207,0.8763625025749207,0.0,29.0
Neutral,stimuli/08F_NE_C.BMP,stimuli/08F_NE_C.BMP,stimuli/09F_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Female,3,1,1.0,135.548828125,135.548828125,0.0,139.5413818359375,139.5413818359375,0.0,138.55543518066406,138.55543518066406,0.0,1.0,1.0,0.0,'1',0.7610577940940857,0.7610577940940857,0.0,30.0
Neutral,stimuli/28M_NE_C.BMP,stimuli/29M_NE_C.BMP,stimuli/28M_NE_C.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Neutral,Male,3,1,1.0,139.5648193359375,139.5648193359375,0.0,143.5533447265625,143.5533447265625,0.0,142.57264709472656,142.57264709472656,0.0,1.0,1.0,0.0,'2',0.7907174825668335,0.7907174825668335,0.0,31.0
Neutral,stimuli/10F_NE_C.BMP,stimuli/10F_NE_C.BMP,stimuli/06F_NE_C.bmp,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Neutral,Female,3,1,1.0,143.57232666015625,143.57232666015625,0.0,147.5719451904297,147.5719451904297,0.0,146.58412170410156,146.58412170410156,0.0,1.0,1.0,0.0,'1',0.8925352096557617,0.8925352096557617,0.0,32.0
MatchFaces,stimuli/MatchFaces.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFace.bmp,stimuli/EmptyFrame.bmp,stimuli/EmptyFrame.bmp,Null,None,None,3,1,1.0,147.79847717285156,147.79847717285156,0.0,151.5823211669922,151.5823211669922,0.0,150.58984375,150.58984375,0.0,0.0,0.0,0.0,,,,,33.0
Fear,stimuli/07F_FE_O.BMP,stimuli/07F_FE_O.BMP,stimuli/14F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Female,3,1,1.0,151.6497344970703,151.6497344970703,0.0,155.61053466796875,155.61053466796875,0.0,154.61207580566406,154.61207580566406,0.0,1.0,1.0,0.0,'1',0.7720543146133423,0.7720543146133423,0.0,34.0
Fear,stimuli/25M_FE_O.BMP,stimuli/29M_FE_O.BMP,stimuli/25M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Male,3,1,1.0,155.64303588867188,155.64303588867188,0.0,159.62245178222656,159.62245178222656,0.0,158.64581298828125,158.64581298828125,0.0,1.0,1.0,0.0,'2',0.7777332067489624,0.7777332067489624,0.0,35.0
Fear,stimuli/26M_FE_O.BMP,stimuli/26M_FE_O.BMP,stimuli/28M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Male,3,1,1.0,159.6492462158203,159.6492462158203,0.0,163.64486694335938,163.64486694335938,0.0,162.6532440185547,162.6532440185547,0.0,1.0,1.0,0.0,'1',0.7284181118011475,0.7284181118011475,0.0,36.0
Fear,stimuli/08F_FE_O.BMP,stimuli/13F_FE_O.BMP,stimuli/08F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Female,3,1,1.0,163.66929626464844,163.66929626464844,0.0,167.65704345703125,167.65704345703125,0.0,166.67286682128906,166.67286682128906,0.0,1.0,1.0,0.0,'2',0.7708104848861694,0.7708104848861694,0.0,37.0
Fear,stimuli/09F_FE_O.BMP,stimuli/09F_FE_O.BMP,stimuli/12F_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,1,Fear,Female,3,1,1.0,167.6810760498047,167.6810760498047,0.0,171.6806640625,171.6806640625,0.0,170.68280029296875,170.68280029296875,0.0,1.0,1.0,0.0,'1',0.6917669773101807,0.6917669773101807,0.0,38.0
Fear,stimuli/27M_FE_O.BMP,stimuli/26M_FE_O.BMP,stimuli/27M_FE_O.BMP,stimuli/EmptyFrame.bmp,stimuli/RedFrame.bmp,2,Fear,Male,3,1,1.0,171.7020721435547,171.7020721435547,0.0,175.69248962402344,175.69248962402344,0.0,174.71505737304688,174.71505737304688,0.0,1.0,1.0,0.0,'2',0.8023692965507507,0.8023692965507507,0.0,39.0
